openingECO,openingName,openingMoves,openingSubcategory,openingGamesPlayed,openingWhiteScore,openingDrawScore,openingBlackScore
D45,"Normal Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7,Queen's Gambit Declined Semi-Slav,30279,38.5,37.2,24.4
D45,Rubinstein; anti-Meran,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Ne5,Queen's Gambit Declined Semi-Slav,30279,38.5,37.2,24.4
D45,"Shabalov Attack, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.g4,Queen's Gambit Declined Semi-Slav,30279,38.5,37.2,24.4
D45,"Stoltz Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2,Queen's Gambit Declined Semi-Slav,30279,38.5,37.2,24.4
D46,"Bogoljubow Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Be7,Queen's Gambit Declined Semi-Slav,11846,37.9,36.8,25.3
D46,"Chigorin Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Bd6,Queen's Gambit Declined Semi-Slav,11846,37.9,36.8,25.3
D46,D46,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3,Queen's Gambit Declined Semi-Slav,11846,37.9,36.8,25.3
D46,"Romi Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Bb4,Queen's Gambit Declined Semi-Slav,11846,37.9,36.8,25.3
D47,"Larsen Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7 9.e4 b4 10.Na4 c5,Queen's Gambit Declined Semi-Slav,8667,35.1,37.6,27.2
D47,Lundin; Neo-Meran,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 b4,Queen's Gambit Declined Semi-Slav,8667,35.1,37.6,27.2
D47,"Meran Variation, QGD; D47",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4,Queen's Gambit Declined Semi-Slav,8667,35.1,37.6,27.2
D47,"Wade Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7,Queen's Gambit Declined Semi-Slav,8667,35.1,37.6,27.2
D48,"Old Meran Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.O-O,"Queen's Gambit Declined Semi-Slav, Meran",2910,37.1,33.1,29.8
D48,"Old Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5,"Queen's Gambit Declined Semi-Slav, Meran",2910,37.1,33.1,29.8
D48,"Pirc Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 b4,"Queen's Gambit Declined Semi-Slav, Meran",2910,37.1,33.1,29.8
D48,"Reynolds Variation, QGD; D48",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6,"Queen's Gambit Declined Semi-Slav, Meran",2910,37.1,33.1,29.8
D48,"Reynolds Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 d5,"Queen's Gambit Declined Semi-Slav, Meran",2910,37.1,33.1,29.8
D49,"Blumenfeld Variation, QGD; D49",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5,"Queen's Gambit Declined Semi-Slav, Meran",811,40.2,36.5,23.3
D49,"Sozin Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5 Nxe5,"Queen's Gambit Declined Semi-Slav, Meran",811,40.2,36.5,23.3
D49,"Stahlberg Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5 Nxe5 12.Nxe5 axb5,"Queen's Gambit Declined Semi-Slav, Meran",811,40.2,36.5,23.3
D50,Been & Koomen; Dutch & Peruvian,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5,Queen's Gambit Declined,24751,42.8,32.9,24.3
D50,"Canal; Venice Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5 Qb6,Queen's Gambit Declined,24751,42.8,32.9,24.3
D50,"Modern Variation, QGD; D50",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5,Queen's Gambit Declined,24751,42.8,32.9,24.3
D50,"Primitive Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.Nf3 cxd4 6.Qxd4,Queen's Gambit Declined,24751,42.8,32.9,24.3
D50,"Pseudo-Tarrasch Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5,Queen's Gambit Declined,24751,42.8,32.9,24.3
D50,"Uhlmann Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.Rc1 dxc4,Queen's Gambit Declined,24751,42.8,32.9,24.3
D51,"Alekhine Gambit, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.Nf3 h6 6.Bh4 dxc4,Queen's Gambit Declined,7021,42,29.3,28.7
D51,"Alekhine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.Nf3 c6 6.e4,Queen's Gambit Declined,7021,42,29.3,28.7
D51,"Knight Defense, QGD; D51",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7,Queen's Gambit Declined,7021,42,29.3,28.7
D51,"Manhattan; Westphalia Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Bb4,Queen's Gambit Declined,7021,42,29.3,28.7
D51,"Westphalian Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Bb4 6.Nf3 c5,Queen's Gambit Declined,7021,42,29.3,28.7
D52,"Argentine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5 7.Nd2 Bb4 8.Qc2 O-O 9.Bh4,Queen's Gambit Declined,7237,39.7,32,28.3
D52,"Bogoljubov Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5 7.Nd2 Bb4 8.Qc2,Queen's Gambit Declined,7237,39.7,32,28.3
D52,"Cambridge Springs; Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5,Queen's Gambit Declined,7237,39.7,32,28.3
D52,D52,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3,Queen's Gambit Declined,7237,39.7,32,28.3
D53,D53,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7,Queen's Gambit Declined,14548,42.3,35.8,21.9
D53,"Heral Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Bxf6,Queen's Gambit Declined,14548,42.3,35.8,21.9
D53,"Lasker Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 Ne4,Queen's Gambit Declined,14548,42.3,35.8,21.9
D54,"Neo-Orthodox Variation, QGD; D54",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Rc1,"Queen's Gambit Declined, Anti-Neo-Orthodox Variation",466,43.1,42.1,14.8
D55,"Anti-Tartakower Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6,Queen's Gambit Declined,13951,37.6,42.3,20.1
D55,D55,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3,Queen's Gambit Declined,13951,37.6,42.3,20.1
D55,"Neo Orthodox Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6,Queen's Gambit Declined,13951,37.6,42.3,20.1
D55,"Petrosian Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4,Queen's Gambit Declined,13951,37.6,42.3,20.1
D55,"Pillsbury Attack, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 b6 7.Bd3 Bb7 8.cxd5 exd5 9.Ne5,Queen's Gambit Declined,13951,37.6,42.3,20.1
D56,D56,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4,Queen's Gambit Declined,2032,28.4,56.2,15.4
D56,"Lasker Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7,Queen's Gambit Declined,2032,28.4,56.2,15.4
D56,"Teichmann Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.Qc2,Queen's Gambit Declined,2032,28.4,56.2,15.4
D57,"Bernstein Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.cxd5 Nxc3 10.bxc3,"Queen's Gambit Declined, Lasker Defense",379,31.1,51.7,17.2
D57,D57,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.cxd5,"Queen's Gambit Declined, Lasker Defense",379,31.1,51.7,17.2
D58,"Tartakower Variation, QGD; D58",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6,"Queen's Gambit Declined, Tartakower (Makagonov-Bondarevsky) System",6794,29,49.3,21.7
D59,"Exchange Variation, Tartakower Defense, QGD; D59",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 Nxd5,"Queen's Gambit Declined, Tartakower",1373,20.8,53.4,25.8
D60,"Botvinnik Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Bd3,"Queen's Gambit Declined, Orthodox Defense",9920,40.4,38.9,20.7
D60,"Orthodox Variation, QGD; D60",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7,"Queen's Gambit Declined, Orthodox Defense",9920,40.4,38.9,20.7
D60,"Rauzer Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qb3,"Queen's Gambit Declined, Orthodox Defense",9920,40.4,38.9,20.7
D61,"Rubinstein Variation, Orthodox Defense, QGD; D61",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2,"Queen's Gambit Declined, Orthodox, Rubinstein Attack",2293,43.4,37.6,18.9
D62,D62,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2 c5 8.cxd5,"Queen's Gambit Declined, Orthodox, Rubinstein Attack",379,26.9,59.4,13.7
D63,"Capablanca Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5 9.Bb5,"Queen's Gambit Declined, Orthodox Defense",4802,40.6,42,17.4
D63,D63,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1,"Queen's Gambit Declined, Orthodox Defense",4802,40.6,42,17.4
D63,"Henneberger; Swiss Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 a6,"Queen's Gambit Declined, Orthodox Defense",4802,40.6,42,17.4
D63,"Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5 9.Bd3,"Queen's Gambit Declined, Orthodox Defense",4802,40.6,42,17.4
D63,"Rubinstein Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6,"Queen's Gambit Declined, Orthodox Defense",4802,40.6,42,17.4
D64,"Janowski Variation, Orthodox Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.h4,"Queen's Gambit Declined, Orthodox, Rubinstein Attack",646,47.7,34.8,17.5
D64,"Rubinstein Attack, Orthodox Defense, QGD;  D64",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Qc2,"Queen's Gambit Declined, Orthodox, Rubinstein Attack",646,47.7,34.8,17.5
D65,D65,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Qc2 a6 9.cxd5,"Queen's Gambit Declined, Orthodox, Rubinstein Attack, Main line",43,37.2,46.5,16.3
D66,D66,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3,"Queen's Gambit Declined, Orthodox Defense, Bd3 line",2980,41,43.8,15.1
D66,"Fianchetto Variation, Orthodox Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 b5,"Queen's Gambit Declined, Orthodox Defense, Bd3 line",2980,41,43.8,15.1
D67,"Alekhine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4,"Queen's Gambit Declined, Orthodox Defense, Bd3 line",1619,35,52.7,12.3
D67,"Capablanca Freeing Maneuver, QGD; D67",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5,"Queen's Gambit Declined, Orthodox Defense, Bd3 line",1619,35,52.7,12.3
D67,"Classical Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3,"Queen's Gambit Declined, Orthodox Defense, Bd3 line",1619,35,52.7,12.3
D68,D68,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5,"Queen's Gambit Declined, Orthodox Defense, Classical",890,32.7,54.7,12.6
D69,D69,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5 13.dxe5,"Queen's Gambit Declined, Orthodox Defense, Classical, 13.de",387,27.6,58.9,13.4
D70,Anti-Grunfeld Variation,1.d4 Nf6 2.c4 g6 3.d5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Danube Gambit; Adorjan Gambit,1.d4 Nf6 2.c4 g6 3.d5 b5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Danube; Donau Gambit,1.d4 Nf6 2.c4 g6 3.d5 b5 4.cxb5 a6 5.bxa6 c6,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Goglidze Attack,1.d4 Nf6 2.c4 g6 3.f3 d5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Iago Defense,1.d4 Nf6 2.c4 Nc6,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Kemeri; Neo-Grunfeld,1.d4 Nf6 2.c4 g6 3.g3 d5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,King's Indian Defense; West Indian Defense; D70,1.d4 Nf6 2.c4 g6,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Leko Gambit,1.d4 Nf6 2.c4 g6 3.f3 e5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,"Lutikov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.f3,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,"Murey Attack, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.f3 c5 5.cxd5 Nxd5 6.Na4,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Neo-Grunfeld Defense,1.d4 Nf6 2.c4 g6 3.Nf3 d5,Neo-Grunfeld Defense,857,46.2,30.8,23
D70,Nimzovich Attack; Anti-Grunfeld; Alekhine Variation,1.d4 Nf6 2.c4 g6 3.f3,Neo-Grunfeld Defense,857,46.2,30.8,23
D71,Counterthrust Variation,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7,Neo-Grunfeld,1810,37.6,39.8,22.7
D71,D71,1.d4 Nf6 2.c4 Nc6 3.g3 d5,Neo-Grunfeld,1810,37.6,39.8,22.7
D71,"Exchange Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.cxd5 Nxd5,Neo-Grunfeld,1810,37.6,39.8,22.7
D72,D72,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.cxd5 Nxd5 6.e4 Nb6,"Neo-Grunfeld, 5.cd, Main line",764,44.8,35.3,19.9
D73,D73,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3,"Neo-Grunfeld, 5.Nf3",1747,34.6,42,23.4
D74,"Delayed Exchange Variation, Neo-Grunfeld; D74",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O,"Neo-Grunfeld, 6.cd Nxd5, 7.O-O",2609,38.9,40.9,20.2
D75,D75,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O c5,"Neo-Grunfeld, 6.cd Nxd5, 7.O-O c5, 8.dxc5",367,31.3,45.5,23.2
D76,D76,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O Nb6,"Neo-Grunfeld, 6.cd Nxd5, 7.O-O Nb6",1380,35.6,43.4,21
D77,"Classical Variation, Neo-Grunfeld; D77",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O,"Neo-Grunfeld, 6.O-O",4890,34.3,43.8,21.9
D78,"Modern Defense, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O dxc4,"Neo-Grunfeld, 6.O-O c6",4785,36.1,46,17.9
D78,"Original Defesne, Neo-Grunfeld; D78",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6,"Neo-Grunfeld, 6.O-O c6",4785,36.1,46,17.9
D78,"Polgar Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O Nc6,"Neo-Grunfeld, 6.O-O c6",4785,36.1,46,17.9
D79,D79,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6 7.cxd5,"Neo-Grunfeld, 6.O-O, Main line",2409,26.9,56.6,16.5
D79,"Ultra-delayed Exchange Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6 7.cxd5 cxd5,"Neo-Grunfeld, 6.O-O, Main line",2409,26.9,56.6,16.5
D80,"Botvinnik Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3 e6,Grunfeld,40695,34.9,37.6,27.5
D80,"Flohr Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6 7.O-O Bf5,Grunfeld,40695,34.9,37.6,27.5
D80,Gibbon Gambit; Grunfeld Spike,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.g4,Grunfeld,40695,34.9,37.6,27.5
D80,Grunfeld Defense; D80,1.d4 Nf6 2.c4 g6 3.Nc3 d5,Grunfeld,40695,34.9,37.6,27.5
D80,"Kemeri Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.g3,Grunfeld,40695,34.9,37.6,27.5
D80,"Lundin Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bg5 Ne4 5.Nxe4 dxc3 6.Qd2 c5,Grunfeld,40695,34.9,37.6,27.5
D80,"Makogonov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.b4,Grunfeld,40695,34.9,37.6,27.5
D80,"Opocensky Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd2,Grunfeld,40695,34.9,37.6,27.5
D80,"Pachman Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3 dxc4 7.Bxc4 Nbd7 8.Ng5,Grunfeld,40695,34.9,37.6,27.5
D80,"Paris Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3,Grunfeld,40695,34.9,37.6,27.5
D80,"Schlechter Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6,Grunfeld,40695,34.9,37.6,27.5
D80,"Schlechter Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 c6,Grunfeld,40695,34.9,37.6,27.5
D80,"Smyslov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6 7.O-O Bg4,Grunfeld,40695,34.9,37.6,27.5
D80,"Stockholm Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bg5,Grunfeld,40695,34.9,37.6,27.5
D80,"Vienna Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3,Grunfeld,40695,34.9,37.6,27.5
D80,"Zaitsev Gambit, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.h4,Grunfeld,40695,34.9,37.6,27.5
D81,"Accelerated Russian Variation, Grunfeld; D81",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Qb3,"Grunfeld, Russian Variation",482,39,34.6,26.3
D82,"Brinckmann Attack, Grunfeld; D82",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4,"Grunfeld, 4.Bf4",3738,33.9,40.8,25.3
D83,"Botvinnik Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1 c5 7.dxc5 Be6,"Grunfeld, Grunfeld Gambit",1477,34.4,41,24.6
D83,"Capablanca Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1,"Grunfeld, Grunfeld Gambit",1477,34.4,41,24.6
D83,Grunfeld Gambit; D83,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O,"Grunfeld, Grunfeld Gambit",1477,34.4,41,24.6
D83,"Reshevsky Gambit, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1 c5 7.dxc5 Qa5,"Grunfeld, Grunfeld Gambit",1477,34.4,41,24.6
D84,D84,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.cxd5 Nxd5,"Grunfeld, Grunfeld Gambit Accepted",365,33.4,43.8,22.7
D85,"Exchange Variation, Grunfeld;",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3,Grunfeld,19047,35.3,37.5,27.2
D85,"Exchange Variation, Grunfeld; D85",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5,Grunfeld,19047,35.3,37.5,27.2
D85,"Kemeri Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.g3,Grunfeld,19047,35.3,37.5,27.2
